"ts","MP","par","seconds","TACw","PGKw","LRPw","SSQ"
"2025-09-08 21:18:56","CE",1.55876574443792,33.0666596889496,26240.2214096124,0.87052,0.02681,0.0086843761
"2025-09-08 21:19:27","CE",2.49123425556208,31.058342218399,21899.2831748547,0.95485,0.00511,0.0131997121
"2025-09-08 21:19:58","CE",0.982468511124169,30.7063610553741,29164.4940269528,0.7727,0.07041,0.0024591681
"2025-09-08 21:20:29","CE",0.626297233313746,30.6474668979645,31248.7523412053,0.66626,0.12137,1.87690000000003e-06
"2025-09-08 21:20:59","CE",0.406171277810423,30.4411118030548,32540.5912430507,0.57404,0.18067,0.0036808489
"2025-09-08 21:21:30","CE",0.720189572048149,30.7348732948303,30676.1988109345,0.70093,0.10307,0.0002866249
"2025-09-08 21:22:01","CE",0.570382917771171,30.8334867954254,31561.2474969626,0.64367,0.13674,0.0002802276
"2025-09-08 21:22:31","CE",0.644886956328012,30.5842945575714,31138.734693432,0.67422,0.11656,1.18336e-05
"2025-09-08 21:23:02","CE",0.631973467433531,30.861588716507,31212.2707169082,0.66844,0.12022,4.83999999999991e-08
"2025-09-08 21:23:33","CE",0.635306810184003,30.8585488796234,31194.92959892,0.6697,0.11948,2.70399999999992e-07
"2025-09-08 21:24:04","CE",0.631973467433531,30.9731819629669,31212.2707169082,0.66844,0.12022,4.83999999999991e-08
"2025-09-08 21:24:42","IR",1.55876574443792,33.2256956100464,33570.4815894605,0.53285,0.21467,0.0089624089
"2025-09-08 21:25:13","IR",2.49123425556208,30.8130118846893,35197.6527798574,0.45467,0.27507,0.0240467049
"2025-09-08 21:25:44","IR",0.982468511124169,31.0930986404419,30126.844615449,0.74341,0.09056,0.0008667136
"2025-09-08 21:26:15","IR",0.626297233313746,30.7091252803802,19712.1980878006,0.97181,0.00267,0.0137663289
"2025-09-08 21:26:45","IR",1.14031720754475,30.4939222335815,31667.3468355413,0.66019,0.13119,0.0001252161
"2025-09-08 21:27:16","IR",1.11382389048612,30.7910299301147,31466.9223314598,0.67237,0.12493,2.43049e-05
"2025-09-08 21:27:47","IR",1.0976620743891,30.5439069271088,31339.1918467824,0.68011,0.11985,2.24999999999992e-08
"2025-09-08 21:28:17","IR",1.09185005022956,30.2614693641663,31290.1151897953,0.68315,0.11737,6.91689999999997e-06
"2025-09-08 21:28:48","IR",1.10099542407887,30.7250714302063,31366.6269521077,0.67844,0.121,1e-06
"2025-09-08 21:29:18","IR",1.0976620743891,30.2556436061859,31339.1918467824,0.68011,0.11985,2.24999999999992e-08
"2025-09-08 21:30:37","SP",1.55876574443792,73.6540150642395,33521.6910070443,0.51148,0.22948,0.0119858704
"2025-09-08 21:31:50","SP",2.49123425556208,73.4283926486969,34291.5919868739,0.48237,0.24611,0.0159037321
"2025-09-08 21:33:01","SP",0.982468511124169,70.4493927955627,32547.991780435,0.54241,0.21759,0.0095238081
"2025-09-08 21:34:04","SP",0.626297233313746,63.3703482151031,29963.2709620013,0.68433,0.11756,5.95359999999999e-06
"2025-09-08 21:35:01","SP",0.406171277810423,56.601423740387,7871.25843163472,1,0,0.0144
"2025-09-08 21:36:12","SP",0.762342555620847,70.8747575283051,31362.3025316296,0.57748,0.20441,0.0071250481
"2025-09-08 21:37:14","SP",0.542216600117524,62.0902278423309,21256.6026983157,0.99378,0.00011,0.0143736121
"2025-09-08 21:38:24","SP",0.678261922424624,70.3463931083679,30446.8780221007,0.60852,0.18196,0.0038390416
"2025-09-08 21:39:26","SP",0.594181289228402,61.659688949585,29705.0570975725,0.77967,0.05504,0.0042198016
"2025-09-08 21:40:30","SP",0.637150421629406,64.1962177753448,30029.7798202361,0.66207,0.1353,0.00023409
"2025-09-08 21:41:33","SP",0.622963890647857,62.9851281642914,29923.1928532202,0.69489,0.10952,0.0001098304
"2025-09-08 21:42:36","SP",0.629630575979636,63.2041792869568,30000.397215138,0.67552,0.12259,6.70810000000005e-06
"2025-09-08 21:43:40","SP",0.626297233313746,63.3656344413757,29963.2709620013,0.68433,0.11756,5.95359999999999e-06
"2025-09-08 21:44:40","SPAH",1.55876574443792,55.1828646659851,30596.9001193531,0.77874,0.059,0.003721
"2025-09-08 21:45:44","SPAH",2.49123425556208,63.9940919876099,31532.2911234178,0.70774,0.09126,0.0008259876
"2025-09-08 21:46:54","SPAH",3.06753148887583,69.8684325218201,31833.114156039,0.67456,0.11396,3.64815999999999e-05
"2025-09-08 21:48:08","SPAH",3.37514541089654,73.9553973674774,31941.5827046098,0.65526,0.12481,2.31361000000001e-05
"2025-09-08 21:49:22","SPAH",3.2357919914498,73.6708467006683,31881.098949268,0.66433,0.12022,4.83999999999991e-08
"2025-09-08 21:50:37","SPAH",3.23912537300019,75.0654923915863,31882.460680111,0.66389,0.12048,2.30400000000008e-07
"2025-09-08 21:51:50","SPAH",3.20402911104777,73.1634039878845,31872.9865394621,0.66656,0.1193,4.89999999999989e-07
"2025-09-08 21:53:04","SPAH",3.22365965071682,73.7155869007111,31875.2753521551,0.66515,0.11993,4.90000000000009e-09
"2025-09-08 21:54:18","SPAH",3.22032626934721,74.2751615047455,31878.5982831404,0.66544,0.11978,4.83999999999991e-08
"2025-09-08 21:55:31","SPAH",3.22805913039851,73.6811077594757,31878.6814537699,0.66493,0.12004,1.59999999999987e-09
"2025-09-08 21:56:47","SPAH",3.23139251183367,75.2671494483948,31880.9175949407,0.66444,0.12007,4.90000000000009e-09
"2025-09-08 21:58:00","SPAH",3.22805913039851,73.7381196022034,31878.6814537699,0.66493,0.12004,1.59999999999987e-09
